,page,text,face
3083,0,"les marges par des soies raides, apprimée, très courtes, à surface glabre. Ocréas","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3084,0,"longues, tubuleuses, brunâtres, portant des soies courtes, tronquées au sommet,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3085,0,"ciliées près de celui-ci par des soies raides, longues. Grappes spiciformes longuement","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3086,0,"pédonculées, dépassant les feuilles. Bractées ocréiformes, obconiques, à marge garnie","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3087,0,"de soies. Pédicelles par 3-6, articulés au sommet, glabres. Périanthe rosé ou rose,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3088,0,"3-4 mm. de long, à 5 sépales non glanduleux. Étamines ordinairement 6, parfois 5","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3089,0,"ou 8. Styles 2-3, soudés jusqu'au milieu. Akène ové à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3090,0," ové-oblong,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3091,0," brun-noir, lisse","Font: 'Times-Roman' (serifed, proportional), size 10.9752, color #000000"
3092,0,"et luisant, brièvement","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3093,0, rostre,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3094,0," au sommet, généralement trigone.","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
3095,0,Floraison: Presque toute l'année. Bord des fossés et eaux douces.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3096,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3097,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3098,0," Tyr, Abou Assouad (Mt),","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
3099,0, Nahr-el-Kelb,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3100,0," (Pb), Fouar, Antélias (Mt), Tripoli (Bf, P).","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
3101,0,Mi.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3102,0, 'Abey (P).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.97748, color #000000"
3103,0, Mm.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3104,0, Ehden (Bl).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
3105,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3106,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3107,0, Côte alaouite (Gb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
3108,0, J.D.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3109,0, Soueida (Herb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
3110,0, Sud.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3111,0, Banias (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
3112,0,"Aire géogr. — Régions tropicales d'Asie et d'Afrique, Australie, Nouvelle-Zélande, Canaries,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3113,0,Méditerranée.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
3114,0,Polygonum hydropiper,"Font: 'Times-Roman' (serifed, proportional), size 9.97276, color #000000"
3115,0, L.,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
3116,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3117,0," CXXXI, n. 4). — Herbe à saveur","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
3118,0," amère,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3119,0,"poivrée. Tiges dressées ou ascendantes, souvent couchées et radicantes à la base,","Font: 'Times-Roman' (serifed, proportional), size 10.9345, color #000000"
3120,0,"glabres, peu renflées aux nœuds. Feuilles largement lancéolées, brièvement atténuées","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3121,0,"en un pétiole court, souvent ponctuées-glanduleuses, vertes sur les deux faces ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3122,0,"maculées de noir à la face supérieure. Ocréas courtes, campanulées, brun-roux, à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3123,0,"quelques cils seulement sur la marge. Grappes spiciformes allongées, grêles, lâches,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3124,0,"interrompues, un peu penchées, 3-6 cm. de long. Bractées semblables aux ocréas,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3125,0,"mais plus petites. Pédoncules glabres, non glanduleux, articulés au sommet, géminés","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3126,0,ou,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3127,0, ternes.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3128,0," Périanthe 3-4 mm. de long, verdâtre lavé de blanc-rosé ou de rose au","Font: 'Times-Roman' (serifed, proportional), size 10.9191, color #000000"
3129,0,"sommet, à 4 sépales, rarement 3 ou 5. Étamines 6, rarement 8. Styles 2-3. Akènes ovés,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3130,0,"mats, finement verruqueux-ponctués, dimorphes, les uns aplatis, les autres trigones.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3131,0,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3132,0,399,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3133,0,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3134,0, juin-novembre.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3135,0, Lieux humides.,"Font: 'Times-Roman' (serifed, proportional), size 9.25929, color #000000"
3136,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3137,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3138,0," Tripoli, route de la Ville à la Marine, 22 octobre 1864","Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000"
3139,0," (Bl,","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3140,0, dét. Boiss.). Pas d'autre,"Font: 'Times-Roman' (serifed, proportional), size 9.21061, color #000000"
3141,0,récolte connue au Liban ni en Syrie.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3142,0,"Aire géogr. — Europe, Sibérie, Afrique du Nord, Caucase, Transcaucasie, Iran.","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3143,0,Polygonum,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3144,0, persicaria,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
3145,0, L. (PL,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
3146,0," CXXXI,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3147,0," n. 5). — Tiges étalées, ascendantes","Font: 'Times-Roman' (serifed, proportional), size 10.9582, color #000000"
3148,0,"ou redressées, 10-60 cm. de long, rameuses, glabres, souvent rougeâtres, à nœuds","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3149,0,"ordinairement peu renflés. Feuilles lancéolées ou oblongues,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3150,0, 2,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3151,0," à 12 cm. de long,","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
3152,0,"0,5 à 3,5 cm. de large, à poils apprimés, courts sur les nervures en-dessous et sur les","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3153,0,"marges, parfois tomenteuses-aranéeuses en dessous, vertes, souvent maculées de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3154,0,"noir-pourpre sur la face supérieure. Ocréas hyalines, brunes, courtes, à poils appri-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3155,0,"més courts, tronquées, à marge longuement ciliée. Pédoncules articulés au sommet,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3156,0,"non glanduleux. Sépales 5. Étamines 6, rarement 7-8. Styles 2-3, soudés jusqu'au","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3157,0,"milieu, à stigmates capités. Akènes dimorphes, la plupart lenticulaires, parfois plan-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3158,0,"convexes ou trigones, tous noirs, lisses, luisants.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3159,0,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3160,0, juin-octobre.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3161,0," Lieux humides, cultures.","Font: 'Times-Roman' (serifed, proportional), size 9.25395, color #000000"
3162,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3163,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3164,0," Tripoli, Mtein (Bl).","Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000"
3165,0, Met.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3166,0, Haouch Mouallaqa (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.34302, color #000000"
3167,0, St.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3168,0, Sources de l'Oronte (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000"
3169,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3170,0, Dam.,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3171,0, Damas,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.22226, color #000000"
3172,0," (Gaill,","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3173,0, Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.24366, color #000000"
3174,0,"Aire géogr. — Europe, Sibérie, Crimée, Caucase, Turquie,","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3175,0," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3176,0, Afrique du Nord.,"Font: 'Times-Roman' (serifed, proportional), size 9.2359, color #000000"
3177,0,Polygonum,"Font: 'Times-Roman' (serifed, proportional), size 9.22226, color #000000"
3178,0, lapathifolium,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
3179,0," L. (PL CXXXI, n. 6). —","Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
3180,0, (J).,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3181,0, Tiges simples ou,"Font: 'Times-Roman' (serifed, proportional), size 10.7842, color #000000"
3182,0,"rameuses, étalées, ascendantes ou dressées, renflées aux nœuds, 20-90 cm. de long,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3183,0,"généralement rougeâtres, à entrenœuds de longueur très variable. Feuilles pétiolées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3184,0,"à pétiole court, moins de 3 mm. Limbe ovale-lancéolé, lancéolé ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3185,0," lancéolé-linéaire,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3186,0,3-17,"Font: 'Times-Roman' (serifed, proportional), size 10.9748, color #000000"
3187,0," cm. sur 2-3, ayant généralement sa largeur maxima au tiers inférieur, souvent","Font: 'Times-Roman' (serifed, proportional), size 11.1544, color #000000"
3188,0,"marqué d'une tache brune ou pourpre sur la face supérieure, à poils","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3189,0, apprimés,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3190,0, -,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
3191,0,"courts sur la nervure médiane et la marge. Face inférieure plus claire, ou blanchâtre,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3192,0,"parfois tomenteuse. Pétiole inséré au-dessous du milieu de l'ocréa. Celle-ci tubuleuse,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3193,0,"glabre, tronquée, rarement aranéeuse, à marge glabre, rarement surmontée de cils","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3194,0,"très courts. Grappes spiciformes cylindriques, oblongues ou ovées, denses, disposées","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3195,0,"en panicule terminale ou en grappes axillaires plus réduites,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3196,0, l,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3197,0, -5 cm. de long.,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
3198,0,"Rameaux et pédoncules, Suivant les variétés, plus ou moins glanduleux ou glabres.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3199,0,"Pédoncules articulés au sommet, à l'aisselle de bractées ovales, aiguës, scarieuses,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3200,0,"d'un brun-roux clair. Périanthe à 5 sépales connés à la base, 2-3 mm. de long,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3201,0, roses,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3202,0,"ou verdâtres lavés de rose, ou blancs. Étamines 5-7, ordinairement 6. Style profon-","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
3203,0,"dément bifide. Akène biconcave, brun-noir, luisant.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3204,0,Var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3205,0, nodosum,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3206,0, (Pers.) Wimm. —,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
3207,0, P.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3208,0, nodosum,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
3209,0, Pers. — Périanthe et pédoncules,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
3210,0,floraux dépourvus de glandes. Paraît exister seule en Syrie-Liban.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3211,0,La race de nos contrées semble aussi avoir constamment des ocréas dépourvues,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
3212,0,"de tout cil à la marge. Face inférieure des feuilles parfois tomenteuses, notamment","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
