,0,1,2
1447," CLV, n. 1). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 540 of document.pdf
1448,"0. Tige très rameuse à la base, couchée ou ascendante, 10-40 cm. triangulaires,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 540 of document.pdf
1449,"plus ou moins dentées, opposées et fasciculifères, les feuilles des fascicules plus courtes","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 540 of document.pdf
1450,"et plus fines. Pédoncules floraux aux aisselles des feuilles supérieures, papilleux,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 540 of document.pdf
1451,"hirsutes, d'abord cylindriques, mais se développant rapidement en une sorte de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 540 of document.pdf
1452,"raquette ovale, atténuée à la base. Fleurs sessiles, à 4 sépales, prolongés par un","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 540 of document.pdf
1453,"appendice scarieux, lui-même terminé par une courte épine, et entourées de rameaux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 540 of document.pdf
1454,"stériles armés de plusieurs épines, les égalant sans les dépasser.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 540 of document.pdf
1455,Floraison: mars-mai. Régions arides.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 540 of document.pdf
1456,S.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 540 of document.pdf
1457, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 540 of document.pdf
1458,St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 540 of document.pdf
1459, Palmyre,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 540 of document.pdf
1460," (Sam, Mt, Pb), Palmyre à Arak,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 540 of document.pdf
