,0,1,2
5771," apprimée,","Font: 'Times-Roman' (serifed, proportional), size 10.9571, color #000000",page 571 of document.pdf
5772,"peu visible, à nervures vertes ou pourpre, ombiliqué à la base, obconique-cylindrique,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5773,à dents,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5774," oblongues-obtuses,","Font: 'Times-Roman' (serifed, proportional), size 10.9729, color #000000",page 571 of document.pdf
5775, en massue au temps de la fructification. Lame des pétales,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5776,"bipartite, d'un rose assez vif (parfois blanche par albinisme). Lanières de la couronne","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5777,aiguës. Capsule égalant le carpophore ou notablement plus longue.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5778,Var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5779, decumbens,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",page 571 of document.pdf
5780, (Biv.) Rohrb. —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5781, S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5782, decumbens,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000",page 571 of document.pdf
5783," Biv.,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5784," S. bipartita,","Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5785, var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5786, eriocaulon,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000",page 571 of document.pdf
5787,Boiss.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5788, —-,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",page 571 of document.pdf
5789," Plante décombante, à tige, feuilles et calices canescents. Sables littoraux.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5790,"Floraison: février à mai. Sables, boisements, pâturages.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5791,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5792, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5793, Saïda,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5794," (Bl,","Font: 'Times-Roman' (serifed, proportional), size 9.92144, color #000000",page 571 of document.pdf
5795," P, Np), Khaldé (Mt), Beyrouth","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5796," (Bl,","Font: 'Times-Roman' (serifed, proportional), size 9.92144, color #000000",page 571 of document.pdf
5797," Vt, P), Tripoli","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5798," (Bl,","Font: 'Times-Roman' (serifed, proportional), size 9.92144, color #000000",page 571 of document.pdf
5799," P), N. de Jounié","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5800,(Wall).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5801, Mi.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5802, Chemlan,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5803," (P), 'Antoura (Pb), Ejdabrine (Mt), Jab. Terbol (Pb), Ghosta (Mt), Broum-","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5804,mana,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5805, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5806, Sud.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5807, Qala'at-ech-Chekif,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5808, (P).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5809,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5810, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5811," Lattaquié (P), Banias (P), Tartous (Wall).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5812, NLatr.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5813, Ouadi Qandil (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5814, Hem.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.8908, color #000000",page 571 of document.pdf
5815, Qala'at,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5816,Jendel (Sam).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5817,Var.,"Font: 'Times-Roman' (serifed, proportional), size 7.9599, color #000000",page 571 of document.pdf
5818, decumbens:,"Font: 'Times-Italic' (italic, serifed, proportional), size 7.9599, color #000000",page 571 of document.pdf
5819,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5820, Ctlitt.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5821," Naqoura (Sam), vers Tyr (P), Ras Jedra (Wall), Jiyé (Mt), Aouza'i (Mt, Pb),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5822,"Beyrouth (Pb),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5823, Jbail,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5824," (Mt), Tripoli (P, Mt).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5825,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5826, Ctlitt.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5827," Tartous (Sam, Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5828,Aire géogr. — Tour de la Méditerranée.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5829,Silène,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",page 571 of document.pdf
5830, oliveriana,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 571 of document.pdf
5831, Otth —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5832, S. colorata,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5833," Poir., ssp.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5834, oliveriana,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5835, (Otth) Rohrb.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5836, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 571 of document.pdf
5837,"CLXVII, n. 5). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5838, ©.,"Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000",page 571 of document.pdf
5839," Plante dressée, ascendante, souvent assez rameuse, à pu-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5840,"bescence faible et très fine. Feuilles lancéolées et linéaires, toutes aiguës,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5841," tuberculées,","Font: 'Times-Roman' (serifed, proportional), size 10.9576, color #000000",page 571 of document.pdf
5842,"glabrescentes ou glabres. Inflorescence en grappe, à bractées inégales. Pédicelles plus","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5843,"courts que les calices. Calice à nervures vertes, très brièvement pubescent, cylindrique.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5844,"Dents lancéolées, un peu aiguës. Lame des pétales blanche ou rose pâle, verte en","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5845,"dessous, profondément bipartite. Lanières de la couronne ovales, obtuses ou rétuses.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5846,Capsule un peu plus longue que le carpophore.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 571 of document.pdf
5847,"Floraison: mars-mai. Champs, boisements, vignes, pâturages.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5848,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5849, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5850," Tyr, Nahr","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5851, Damour,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5852," (Mt), Tripoli (Bl).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5853, Sud.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5854, Nabatiyé (P).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5855, Met.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000",page 571 of document.pdf
5856, Zahlé,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5857," (Vt, Mt),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5858,"Ksara, Marjayyoun (Mt).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5859, A.L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5860, Nebi Chiite (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5861, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5862, Qa'a (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5863,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5864, Sy.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.97346, color #000000",page 571 of document.pdf
5865, Alep,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5866," (Ky, Hkn, Bl),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5867, Hama,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5868, (Har).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5869, A.L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5870, Ouadi-el-Qarn,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5871, (Bl).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5872, Dam.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.89399, color #000000",page 571 of document.pdf
5873, Jab. Qasyoun,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5874,"(Pb), Damas (Bl),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5875, 'Aïn,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5876," Khadra, Qrahta (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5877, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5878, Nahr-el-Kébir,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5879, (P).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5880, W.Homs.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.1564, color #000000",page 571 of document.pdf
5881, Tell,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5882, Kalakh,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5883, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5884,J.D.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5885," Tell Hadid, Tell Chihane (Mt), Kafer (Wall), Soueida-Kafer (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5886, H.J.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5887, Bords du Tigre (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5888,St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5889," Jab. Dmeir, W. d'Arak (Pb), Jab. Abiad (Sam), Palmyre (Bl, Mt, Sam), Jab.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5890, el-Hass,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 571 of document.pdf
5891, (P).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5892,"Aire géogr. — Sinaï,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5893," TransJordanie,","Font: 'Times-Roman' (serifed, proportional), size 9.97437, color #000000",page 571 of document.pdf
5894," Palestine, Iraq, Syrie, Cilicie.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 571 of document.pdf
5895,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 572 of document.pdf
